id,flags,expiration,cas,value,rev,vbid,dtype
573245893555712001,33554432,0,1200218459403,"{""id"":""573245893555712001"",""text"":""#FETISH TRANSCENDENCE! Edgy dark erotica Tops 5 Goodreads #bdsm lists!http://t.co/OsSNL43mdf & http://t.co/X6p8TmxmnN http://t.co/HTulSbYuZU"",""name"":""billierosie author"",""longitude"":null,""hashtags"":[""FETISH"",""bdsm""],""latitude"":null,""datetime"":1425507446000,""mentions"":[],""user"":""jojojojude""}",3,320,1
573245491623804928,33554432,0,1223818895683,"{""id"":""573245491623804928"",""text"":""Unpacking SEO: An insider's look at search engine optimization: Search engine optimization, aka SEO, is emergi... http://t.co/uv2C0srgkF"",""name"":""Peter Munkholm"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507350000,""mentions"":[],""user"":""PeterMunkholm""}",5,321,1
573246111437078528,33554432,0,1202704553043,"{""id"":""573246111437078528"",""text"":""RT @OrangeMagTV: Kim Chiu - Search For Winners Against Asthma 2015: http://t.co/vlYNXWbdJ5 via @YouTube"",""name"":""KimNation"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507498000,""mentions"":[""OrangeMagTV"",""YouTube""],""user"":""OneKimNation""}",2,327,1
573245409906327553,33554432,0,1193812103623,"{""id"":""573245409906327553"",""text"":""RT @BBCWalesNews: 'Holy Grail' search\nhttp://t.co/Em53OHK3wX\n£2,000 reward offered in hunt for stolen relic http://t.co/C6Tx0PttIj"",""name"":""BBC Wales"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507330000,""mentions"":[""BBCWalesNews""],""user"":""BBCWales""}",5,324,1
573246350919405570,33554432,0,1208195486667,"{""id"":""573246350919405570"",""text"":""@Somecallmejon Odolwa Boss Battle music rules all. Search your heart, you know it to be true."",""name"":""Aeric"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507555000,""mentions"":[""Somecallmejon""],""user"":""drakor180""}",1,325,1
573245966553243648,33554432,0,1230737712489,"{""id"":""573245966553243648"",""text"":""長崎市万屋町の美容室｢K.Y.A｣さんです。\nhttp://t.co/oMBQFrPH3B"",""name"":""美容室紹介サイト bE（ビィ）長崎版"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507463000,""mentions"":[],""user"":""nagasaki_bE""}",3,328,1
573245743298977792,33554432,0,1227831433220,"{""id"":""573245743298977792"",""text"":""Check out who is tweeting about: ' followsoranet ', here: http://t.co/eZzLaVvpXT"",""name"":""Tweet Trail Announce"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507410000,""mentions"":[],""user"":""tweettrailbot1""}",4,329,1
573245761187549184,33554432,0,1228267540486,"{""id"":""573245761187549184"",""text"":""RT @PrinceJJ_: [TREND] NHK News Web Big Data \""Jaejoong (ジェジュン)\"" & \""Enlisted (入隊)\"", Yahoo Hot Topic,Twipple,Naver (cr @admireJJ_bot) http://…"",""name"":""もあ♪"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507414000,""mentions"":[""PrinceJJ_"",""admireJJ_bot""],""user"":""MiHaNa_moa""}",4,759,1
573245632573517824,33554432,0,1196665276647,"{""id"":""573245632573517824"",""text"":""RT @LauraBenanti: Live in the tri-state area and wanna watch me perform my award winning* Cabaret show this Sunday? \n\nhttp://t.co/K0kTUN608…"",""name"":""jenn"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507383000,""mentions"":[""LauraBenanti""],""user"":""jenn_nattxo""}",4,688,1
573246177195401216,33554432,0,1204665400179,"{""id"":""573246177195401216"",""text"":""Woman Digs up Father’s grave in Search of His ‘Real Will’ http://t.co/KxQnzouScK"",""name"":""Ojo olumide"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507513000,""mentions"":[],""user"":""Ojayzee05""}",2,327,1
573245626282074112,33554432,0,1196558350656,"{""id"":""573245626282074112"",""text"":""RT @sussex_police: Search for missing Eastbourne man:  \n\nPolice and other agencies are searching for a 62-year-old ... http://t.co/jW1wlCZj…"",""name"":""Hate Crime Officer"",""longitude"":null,""hashtags"":[""sussexpolice""],""latitude"":null,""datetime"":1425507382000,""mentions"":[""sussex_police""],""user"":""MPVWest""}",4,324,1
573246219767709697,33554432,0,1236041125682,"{""id"":""573246219767709697"",""text"":""That's the spirit @daniellencrtr ! Good luck in your search. Stockholm, help Danielle find a new bike!"",""name"":""BIKES vs CARS"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507523000,""mentions"":[""daniellencrtr""],""user"":""bikes_vs_cars""}",2,759,1
573246317536804864,33554432,0,1239356607769,"{""id"":""573246317536804864"",""text"":""Konami confirma 'Metal Gear Solid V' para 1º de setembro e revela capa: Data de lançamento do game de espionag... http://t.co/DsFJAb5lzH"",""name"":""#RT"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507547000,""mentions"":[],""user"":""B3R0L4""}",2,201,1
573245442349256704,33554432,0,1195097312304,"{""id"":""573245442349256704"",""text"":""RT @ForeignAsst_gov: Better Data, Better Lives - we agree. Watch https://t.co/B7fg6IvX7o by @UNDevelopPolicy #UN46SC #Action2015 #opendata"",""name"":""David G. Chesney"",""longitude"":null,""hashtags"":[""UN46SC"",""Action2015"",""opendata""],""latitude"":null,""datetime"":1425507338000,""mentions"":[""ForeignAsst_gov"",""UNDevelopPolicy""],""user"":""DavidGChesney""}",5,774,1
573246177564483584,33554432,0,1204979926669,"{""id"":""573246177564483584"",""text"":""Woman Digs up Father’s grave in Search of His ‘Real Will’ http://t.co/8U67mXpPFW"",""name"":""Munachimso#kingdada#"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507513000,""mentions"":[],""user"":""li2phill""}",2,774,1
573245896701435904,33554432,0,1200314203383,"{""id"":""573245896701435904"",""text"":""no podia decir NI  A , SI NO SE PODIA NI ARREGLAR NADA :p  FALSA DATA :("",""name"":""#Braian Vdp :')"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507446000,""mentions"":[],""user"":""BraianVdp""}",3,776,1
573245971850641408,33554432,0,1230874127703,"{""id"":""573245971850641408"",""text"":""Data: 07/03 (SÁBADO AGORA)\nHorário: 22h / 16h\nLocal: Casarão do Boa\n\nDe amigos para amigos!\n\n▇ ▅ █ ▅… https://t.co/sAlwkCZmwp"",""name"":""DJ Mauro Ferrer"",""longitude"":-56.057426,""hashtags"":[],""latitude"":-15.618035,""datetime"":1425507464000,""mentions"":[],""user"":""MaurinhoFerrer""}",3,205,1
573245600721870849,33554432,0,1196053838900,"{""id"":""573245600721870849"",""text"":""RT @ninkibot2014: 【衝撃うけたらRT】\n【乞食速報】プリングルズのスピーカーが絶対貰えるぞ！　いそげー(´・ω・｀) 他　⇒　http://t.co/mQ4J9YA3dW http://t.co/HhMFk43HAE"",""name"":""最高のびっくりニュース"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507376000,""mentions"":[""ninkibot2014""],""user"":""saikoubikkuri""}",4,204,1
573245731655589888,33554432,0,1227346481928,"{""id"":""573245731655589888"",""text"":""Researchers will mine Twitter data to explain how false information about vaccinations spreads: http://t.co/kfRtA8P4aO"",""name"":""Science of Us"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507407000,""mentions"":[],""user"":""thescienceofus""}",4,204,1
573246325371899905,33554432,0,1239876670817,"{""id"":""573246325371899905"",""text"":""RT @deniseg68211946: LCHNHSTrust @carolinemac50 InGod we trust everyone else bring data! #interesting"",""name"":""Caroline McNamara "",""longitude"":null,""hashtags"":[""interesting""],""latitude"":null,""datetime"":1425507549000,""mentions"":[""deniseg68211946"",""carolinemac50""],""user"":""carolinemac50""}",2,204,1
573246228768657408,33554432,0,1236328170364,"{""id"":""573246228768657408"",""text"":""Sembra che abbiamo per forza una \""data di scadenza\"" marchiata da qualche parte sulla nostra pelle, per ogni tappa... http://t.co/z5PgzalUno"",""name"":""Elisbetta Froncillo"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507525000,""mentions"":[],""user"":""ElyFro""}",2,773,1
573245946588475392,33554432,0,1201853066281,"{""id"":""573245946588475392"",""text"":""RT @bobehayes: #IoT and #bigdata a powerful combo, new studies find http://t.co/4eHcJxgyOf #cx #CustExp"",""name"":""JT"",""longitude"":null,""hashtags"":[""IoT"",""bigdata"",""cx"",""CustExp""],""latitude"":null,""datetime"":1425507458000,""mentions"":[""bobehayes""],""user"":""leonbrothers26""}",3,772,1
573246228873363456,33554432,0,1236324659799,"{""id"":""573246228873363456"",""text"":""RT @BleacherReport: VIDEO: Serge Ibaka interrupts Kevin Durant's media session in search of his missing water http://t.co/Y4QiX5EBEZ http:/…"",""name"":""Darren Phung"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507526000,""mentions"":[""BleacherReport""],""user"":""DarrenPhung""}",2,209,1
573246246883864578,33554432,0,1236942359538,"{""id"":""573246246883864578"",""text"":""Pakistan News England likely to lose Ballance in search of equilibrium http://t.co/O6VSdq97e1"",""name"":""۵ ♥حسن کمال طاہر ♥ ۵"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507530000,""mentions"":[],""user"":""hkTjee""}",2,209,1
573246131985121280,33554432,0,1203369244038,"{""id"":""573246131985121280"",""text"":""@Rutsinzki @MIFOTRA wasanga data pack yabashiriyeho mbere yuko bayihindura lol"",""name"":""Gatete"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507502000,""mentions"":[""Rutsinzki"",""MIFOTRA""],""user"":""MweneGatete""}",2,350,1
573246355080007680,33554432,0,1208607151996,"{""id"":""573246355080007680"",""text"":""Stockton now trending in Sacramento http://t.co/RC7qDFOSHe"",""name"":""Tworldy"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507556000,""mentions"":[],""user"":""tworldy""}",1,350,1
573246306841337857,33554432,0,1238563636103,"{""id"":""573246306841337857"",""text"":""@PimaSheriff, regional fire and law enforcement agencies participate in FEMA search and rescue training. Day 8: ropes http://t.co/51ffHNSGwF"",""name"":""Caitlin Schmidt"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507544000,""mentions"":[""PimaSheriff""],""user"":""caitlincschmidt""}",2,350,1
573246407781560321,33554432,0,1210774205893,"{""id"":""573246407781560321"",""text"":""RT @MSPowerBI: How to: Import and analyze data from a web page using #PowerBI Designer. http://t.co/Yq0wTVndcJ #TrainITThursday http://t.co…"",""name"":""RoseBud Technologies"",""longitude"":null,""hashtags"":[""PowerBI"",""TrainITThursday""],""latitude"":null,""datetime"":1425507568000,""mentions"":[""MSPowerBI""],""user"":""RoseBudTech""}",1,779,1
573246126813413379,33554432,0,1203106107024,"{""id"":""573246126813413379"",""text"":""“@J_Reyy02: In serious search of a prom dress”"",""name"":""bk."",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507501000,""mentions"":[""J_Reyy02""],""user"":""BrittanyNacolle""}",2,778,1
573245783136477185,33554432,0,1228898590676,"{""id"":""573245783136477185"",""text"":""Phones & Deals :http://t.co/fXp0bY2VJT #2324 Braided Rope Micro USB Flat Noodle Data Cable 6FT For Samsung Galaxy S5… http://t.co/73p96zsCO9"",""name"":""@BoredMeen"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507419000,""mentions"":[],""user"":""BoredMeen""}",4,77,1
573245379845754883,33554432,0,1192893267384,"{""id"":""573245379845754883"",""text"":""RT @helikecars: @HOMETOHAIRFLIP A data q mudou minha vida"",""name"":""gi"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507323000,""mentions"":[""helikecars"",""HOMETOHAIRFLIP""],""user"":""HOMETOHAIRFLIP""}",5,76,1
573246165837320192,33554432,0,1204086418935,"{""id"":""573246165837320192"",""text"":""RT @BromanConsul: The first to notice your absence are the data algorithms. Overnight, your parents begin receiving Facebook ads for mortua…"",""name"":""Kyle Downs"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507510000,""mentions"":[""BromanConsul""],""user"":""kyledowns1""}",2,75,1
573246253913382912,33554432,0,1237048572068,"{""id"":""573246253913382912"",""text"":""@thefourthvine the true search wasn't for aliens, it was for his HEART obvs."",""name"":""wychwood"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507531000,""mentions"":[""thefourthvine""],""user"":""whichwould""}",2,75,1
573245795086020609,33554432,0,1229229502554,"{""id"":""573245795086020609"",""text"":""Just saw this on Amazon: Invicta Men's 0420 Pro Diver Automatic Blac... by Invicta for $138.99 http://t.co/P8Z55i5PsI via @amazon"",""name"":""A.O.A."",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507422000,""mentions"":[""amazon""],""user"":""AOAMOB""}",4,74,1
573246298561888258,33554432,0,1238184671523,"{""id"":""573246298561888258"",""text"":""J-5: @bigdataparis ! Passer sur le stand @cloudera, nous parler de vos projets #bigdata #Hadoop. @cutting sera là ! http://t.co/HyD0mX7ScX"",""name"":""Cloudera France"",""longitude"":null,""hashtags"":[""bigdata"",""Hadoop""],""latitude"":null,""datetime"":1425507542000,""mentions"":[""bigdataparis"",""cloudera"",""cutting""],""user"":""ClouderaFR""}",2,73,1
573245907732328448,33554432,0,1200800261120,"{""id"":""573245907732328448"",""text"":""Netflix opposes data cap exemptions, except when it benefits from them:   Netflix CEO Reed Hastings in 2012 ac... http://t.co/rh2P7KA0zZ"",""name"":""basile.couzzachi"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507449000,""mentions"":[],""user"":""basilecouzzachi""}",3,72,1
573245717700993024,33554432,0,1227027646408,"{""id"":""573245717700993024"",""text"":""http://t.co/I76T9T8CVm http://t.co/lHMqDgRvHJ http://t.co/rgCaafsgPB http://t.co/iRKEVE6ddK ht..."",""name"":""Felicio_Meaders"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507404000,""mentions"":[],""user"":""Felicio_1767""}",4,72,1
573246331960991744,33554432,0,1240387229448,"{""id"":""573246331960991744"",""text"":""#DontRapeAgain now trending in Mumbai http://t.co/IAxxopC00m"",""name"":""Tworldy"",""longitude"":null,""hashtags"":[""DontRapeAgain""],""latitude"":null,""datetime"":1425507550000,""mentions"":[],""user"":""tworldy""}",2,71,1
573246243402604544,33554432,0,1236891274882,"{""id"":""573246243402604544"",""text"":""RT @Fox4NewsDesk: Lenexa Police search for bank robbery suspects. Update at 5 PM #fox4kc http://t.co/RBqtaKtspy"",""name"":""FOX 4 News"",""longitude"":null,""hashtags"":[""fox4kc""],""latitude"":null,""datetime"":1425507529000,""mentions"":[""Fox4NewsDesk""],""user"":""fox4kc""}",2,655,1
573245659815411713,33554432,0,1197491148412,"{""id"":""573245659815411713"",""text"":""HiHiHiHi\nGeTtiNg Data.............\nSuccEsFuLlY.\nDM, mentioN AnDa KiNi SuDaH TerKiriM ke ServeR SayA, dAn aKaN diFoRWarD ke EMaiL SaYa HeHe"",""name"":""akku vhievhie"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507390000,""mentions"":[],""user"":""akku_vhievhie""}",4,567,1
573245557419978753,33554432,0,1226035167021,"{""id"":""573245557419978753"",""text"":""Hotels in der Stadt Lamar, Arkansas, USA >> https://t.co/QK1RQl5hMd"",""name"":""Hotel Deals DE"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507365000,""mentions"":[],""user"":""HotelDealsDE""}",5,78,1
573246307810320384,33554432,0,1238613772452,"{""id"":""573246307810320384"",""text"":""RT @LauraBenanti: Live in the tri-state area and wanna watch me perform my award winning* Cabaret show this Sunday? \n\nhttp://t.co/K0kTUN608…"",""name"":""Goodspeed Musicals"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507544000,""mentions"":[""LauraBenanti""],""user"":""GoodspeedMusicl""}",2,78,1
573245555142483968,33554432,0,1225836924725,"{""id"":""573245555142483968"",""text"":""@abbie_2611 Google search free hockey streams. You will get some pop ups you need to wait to close and then it's fine"",""name"":""Nicki"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507365000,""mentions"":[""abbie_2611""],""user"":""owlsteelersgirl""}",5,869,1
573245595046952961,33554432,0,1196003514433,"{""id"":""573245595046952961"",""text"":""England likely to lose Ballance in search of equilibrium http://t.co/xobR4cXvli"",""name"":""khalidrafiq"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507374000,""mentions"":[],""user"":""khalidrafiq107""}",4,805,1
573246343184953344,33554432,0,1207654437506,"{""id"":""573246343184953344"",""text"":""RT @cylab: In growing market for genetic data, #privacy implications prove lasting - SC Magazine http://t.co/mwdvMJoMt4 via @scmagazine"",""name"":""ATI Unit"",""longitude"":null,""hashtags"":[""privacy""],""latitude"":null,""datetime"":1425507553000,""mentions"":[""cylab"",""SCMagazine""],""user"":""atiunitjamaica""}",1,868,1
573246211685142529,33554432,0,1207126603757,"{""id"":""573246211685142529"",""text"":""RT @BleacherReport: VIDEO: Serge Ibaka interrupts Kevin Durant's media session in search of his missing water http://t.co/Y4QiX5EBEZ http:/…"",""name"":""Rose Will Rise"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507521000,""mentions"":[""BleacherReport""],""user"":""JesusBulls1""}",2,668,1
573246127631425536,33554432,0,1203152155063,"{""id"":""573246127631425536"",""text"":""Data driven - make button orange because it sells better than black. We wont do that we have a respect for aesthetics http://t.co/zTS98ZfMoj"",""name"":""Uxfam Ltd"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507501000,""mentions"":[],""user"":""uxfamltd""}",2,805,1
573246345542303745,33554432,0,1207867710630,"{""id"":""573246345542303745"",""text"":""Anyone else who has worked in #BigData can share my fascination with how I got this in the mail http://t.co/Vuh7l1lHM7"",""name"":""ComfortablySmug"",""longitude"":null,""hashtags"":[""BigData""],""latitude"":null,""datetime"":1425507553000,""mentions"":[],""user"":""ComfortablySmug""}",1,668,1
573246059666915328,33554432,0,1234577057940,"{""id"":""573246059666915328"",""text"":""RT @sandraklo: At @mfauscette session on #BigData and #CX. I like his angle on an intersection that is overly discussed. #IDCDirections #Fi…"",""name"":""Data Smart"",""longitude"":null,""hashtags"":[""BigData"",""CX"",""IDCDirections"",""FinancialForce""],""latitude"":null,""datetime"":1425507485000,""mentions"":[""sandraklo"",""mfauscette""],""user"":""Data88Smart""}",3,805,1
573245484841771008,33554432,0,1223715966497,"{""id"":""573245484841771008"",""text"":""RT @CompSci_HGS: Thank you Mr Noel.  Big Data facts - mind boggling... http://t.co/if7Ps5Q72l"",""name"":""Herschel Grammar"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507348000,""mentions"":[""CompSci_HGS""],""user"":""HerschelGrammar""}",5,667,1
573245774462631936,33554432,0,1228781835104,"{""id"":""573245774462631936"",""text"":""Gostei de um vídeo @YouTube http://t.co/zh5detzntY the Movie ‘The Last', Estréia no Brasil com Data Diferente, e Pequeno"",""name"":""Alex Oliveira Silva"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507417000,""mentions"":[""YouTube""],""user"":""O_Alex_X""}",4,668,1
573246291154763776,33554432,0,1237923323331,"{""id"":""573246291154763776"",""text"":""tori black - http://t.co/hjK1q9YUDv\n #anal #bigass #erotic"",""name"":""Dobryi Zlyden"",""longitude"":null,""hashtags"":[""anal"",""bigass"",""erotic""],""latitude"":null,""datetime"":1425507540000,""mentions"":[],""user"":""netforbit""}",2,805,1
573246369357426688,33554432,0,1209473237589,"{""id"":""573246369357426688"",""text"":""#UnGenioElQueInvento now trending in BuenosAires http://t.co/IsKrzReeYv"",""name"":""Tworldy"",""longitude"":null,""hashtags"":[""UnGenioElQueInvento""],""latitude"":null,""datetime"":1425507559000,""mentions"":[],""user"":""tworldy""}",1,665,1
573245728409051136,33554432,0,1227244681651,"{""id"":""573245728409051136"",""text"":""http://t.co/EXssVSaYQZ Content Notifier: Need a tool to boost your search engine rank? Get your site ranked faster. http://t.co/hKsECrChpN"",""name"":""Reverse Phone Reg"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507406000,""mentions"":[],""user"":""ReversePhoneReg""}",4,661,1
573245981342371840,33554432,0,1231310370128,"{""id"":""573245981342371840"",""text"":""RT @beninglaut25: \""@user3838: 小島みなみ Minami Kojima\nhttps://t.co/K0XduZSPFW\n#D230215 http://t.co/FmLm3ZgkNT\"""",""name"":""Mauricio Pineda "",""longitude"":null,""hashtags"":[""D230215""],""latitude"":null,""datetime"":1425507467000,""mentions"":[""beninglaut25"",""user3838""],""user"":""Maurici79894307""}",3,661,1
573245590638862336,33554432,0,1195850256466,"{""id"":""573245590638862336"",""text"":""Netflix opposes data cap exemptions, except when it benefits from them http://t.co/qjffg7UZcM #tech"",""name"":""яєαℓιѕт נανѕтαн"",""longitude"":null,""hashtags"":[""tech""],""latitude"":null,""datetime"":1425507373000,""mentions"":[],""user"":""RealistJavstah""}",4,660,1
573245739003875329,33554432,0,1227674439662,"{""id"":""573245739003875329"",""text"":""RT @drinkwaikoko: Check out our #contest on #Instagram - win a case or #CoconutWater & a #Waikoko #Hoodie. Search @drinkwaikoko http://t.co…"",""name"":""Mandis Candies"",""longitude"":null,""hashtags"":[""contest"",""Instagram"",""CoconutWater"",""Waikoko"",""Hoodie""],""latitude"":null,""datetime"":1425507409000,""mentions"":[""drinkwaikoko"",""drinkwaikoko""],""user"":""MandisCandies1""}",4,660,1
573245649807802368,33554432,0,1197242456333,"{""id"":""573245649807802368"",""text"":""http://t.co/869iwmpIWv"",""name"":""ison_image"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507387000,""mentions"":[],""user"":""ison_image""}",4,769,1
573245734428012545,33554432,0,1227498089608,"{""id"":""573245734428012545"",""text"":""RT @educaINTEF: http://t.co/SQYgTl4kth  para mapas mentales de sitios web de términos de búsqueda relacionados http://t.co/wiDl6MJ4ey"",""name"":""Javier Orozco Aldana"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507408000,""mentions"":[""educaINTEF""],""user"":""Javito_Yeah""}",4,769,1
573246209218912257,33554432,0,1206915610374,"{""id"":""573246209218912257"",""text"":""Woman Digs up Father’s grave in Search of His ‘Real Will’ http://t.co/joGH56f2hm"",""name"":""Konate • Jnr   ♉"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507521000,""mentions"":[],""user"":""Konate_XIX""}",2,692,1
573245812194598913,33554432,0,1229712787400,"{""id"":""573245812194598913"",""text"":""£2,000 reward in 'Holy Grail' search http://t.co/iK18hX1Ajy"",""name"":""NewsHitterTeam"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507426000,""mentions"":[],""user"":""NewsHitter""}",4,692,1
573245982122487809,33554432,0,1231353899979,"{""id"":""573245982122487809"",""text"":""RT @tdhopper: Also, before you distribute datasets in  PDF form, remember that’s also how Stalinists distribute their data."",""name"":""Rob Kemp"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507467000,""mentions"":[""tdhopper""],""user"":""_robkemp""}",3,693,1
573246052658237440,33554432,0,1234003675284,"{""id"":""573246052658237440"",""text"":""Gordon Fox allegedly confessed to misusing his campaign funds on the day of the raids last year, @TimWhiteRI reports: http://t.co/WDxXttYg87"",""name"":""Ted Nesi"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507484000,""mentions"":[""TimWhiteRI""],""user"":""TedNesi""}",3,693,1
573246434314608640,33554432,0,1214847505653,"{""id"":""573246434314608640"",""text"":""Netflix opposes data cap exemptions, except when it benefits from them http://t.co/WOTqlnmSLP"",""name"":""snowboy"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507575000,""mentions"":[],""user"":""snowboee""}",1,691,1
573245669374345217,33554432,0,1197707794708,"{""id"":""573245669374345217"",""text"":""@glassbottommeg Thanks, Google image search\n\nhttp://t.co/7fNWSl2cc1\n\nhttp://t.co/h0zGxybSKR\n\nhttp://t.co/etiEjTjrEZ\n\nhttp://t.co/ntc2Ciqpdk"",""name"":""Mike Rayhawk"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507392000,""mentions"":[""glassbottommeg""],""user"":""mikerayhawk""}",4,697,1
573246250591526912,33554432,0,1237037957614,"{""id"":""573246250591526912"",""text"":""RT @ThinkBig_open: Data Transperency Lab una herramienta creada para investigar el flujo de los datos personales en Internet @ddelval0\nhttp…"",""name"":""Alejandro RSantander"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507531000,""mentions"":[""ThinkBig_open"",""ddelval0""],""user"":""arsantander""}",2,697,1
573245662336299008,33554432,0,1197539126934,"{""id"":""573245662336299008"",""text"":""@SalisburyHill There are few 'official' plots of the hurricane data since the downward trend is not conducive to generating climate alarm"",""name"":""Sh!t B. Meltin"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507390000,""mentions"":[""SalisburyHill""],""user"":""sh1tbemeltin""}",4,694,1
573245591532281856,33554432,0,1195899116058,"{""id"":""573245591532281856"",""text"":""@SoyPolitico_ En realidad el sistema penal chileno data del siglo XIX, 1874, por ahi.."",""name"":""Mauricio Obreque "",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507374000,""mentions"":[""SoyPolitico_""],""user"":""ObrequeMauricio""}",4,698,1
573246172569071616,33554432,0,1204404127384,"{""id"":""573246172569071616"",""text"":""RT @TSUBASANEX: I liked a @YouTube video from @_twittwit http://t.co/EjOnrtLHw6 Pokémon Platinum Egglocke! - Ep. 03 | \""SAVING ROWANS DATA\"""",""name"":""Afro Master ツ"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507512000,""mentions"":[""TSUBASANEX"",""YouTube"",""_TwitTwit""],""user"":""_TwitTwit""}",2,698,1
573246253292646400,33554432,0,1237045205728,"{""id"":""573246253292646400"",""text"":""RT @PrinceJJ_: [TREND] NHK News Web Big Data \""Jaejoong (ジェジュン)\"" & \""Enlisted (入隊)\"", Yahoo Hot Topic,Twipple,Naver (cr @admireJJ_bot) http://…"",""name"":""chika "",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507531000,""mentions"":[""PrinceJJ_"",""admireJJ_bot""],""user"":""myHERO_J""}",2,542,1
573246383156686848,33554432,0,1210205329980,"{""id"":""573246383156686848"",""text"":""Potentially in search of a date for a wedding next Friday. Requirements: be able to dress nice and dance good"",""name"":""S Reeder"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507562000,""mentions"":[],""user"":""SarahhReederr""}",1,543,1
573246445349830657,33554432,0,1217563655803,"{""id"":""573246445349830657"",""text"":""RT @kinkyusatooya: 鹿児島県　動物愛護センター以外の動物管理所の譲渡対象犬。\n（収容期限・命の期限あり）可愛い子たち。\n\n★犬http://t.co/ppYg5Q51GS\n\n※保 ##里親　＃犬　#鹿児島"",""name"":""animalpage@aki"",""longitude"":null,""hashtags"":[""里親"",""犬"",""鹿児島""],""latitude"":null,""datetime"":1425507577000,""mentions"":[""kinkyusatooya""],""user"":""PageAnimal""}",1,540,1
573245599367213058,33554432,0,1196051806114,"{""id"":""573245599367213058"",""text"":""RT @rljourno: Worker's comp data: Lose a testicle in Minnesota? That's worth $3,750. National average is $27,000. http://t.co/ziYnoEH48G"",""name"":""Jill MacCartney"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507375000,""mentions"":[""rljourno""],""user"":""kneeddough""}",4,541,1
